Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,Last Price,Average Price,Symbol,Series
2016-10-24,587.0,600.5,570.0,584.7,5912749,3478216134.95,135284,"6,15,6704,37,5045,10,7805,25,6933,96,650",586.0,589.6800000000001,CIPLA,EQ
2016-10-31,586.0,594.5,570.5,578.75,3440416,2000638950.9,77628,"3,22,5364,30,1893,38,2115,70,64244,989",577.25,581.05,CIPLA,EQ
2016-11-07,579.45,579.45,538.0,545.75,4845594,2702995007.2999997,143837,"5,04,1583,49,7333,41,9925,82,5004,80,121",545.55,559.216,CIPLA,EQ
2016-11-14,549.7,568.0,486.55,547.95,10041788,5448384439.2,153130,"4,55,94821,39,68019,49,4876,67,091",547.5,543.2325,CIPLA,EQ
2016-11-21,547.6,564.85,528.6,545.1,5869605,3206560738.25,192291,"6,12,7676,04,2224,98,6756,54,1296,99,051",544.5,546.292,CIPLA,EQ
2016-11-28,547.1,577.0,543.5,570.55,6884772,3838801692.75,196088,"7,53,1497,36,39110,91,6823,77,1653,11,901",572.4,558.496,CIPLA,EQ
2016-12-05,573.0,581.4,563.5,573.0,5405696,3087143298.2,154916,"3,43,4939,71,6093,43,5115,25,7895,25,257",573.1,571.104,CIPLA,EQ
2016-12-12,575.0,586.0,569.4,574.8,4039372,2332518202.7,122930,"3,24,7863,12,5324,94,3732,13,3875,48,144",575.0,577.3340000000001,CIPLA,EQ
2016-12-19,574.1,581.2,559.1,569.15,3834627,2182052230.1,103802,"2,53,9142,15,8634,39,6323,78,8093,28,195",568.0,569.592,CIPLA,EQ
2016-12-26,572.85,589.15,548.1,554.95,8179661,4622824491.95,158552,"4,40,7193,25,10916,50,1017,90,7115,90,152",555.3,564.698,CIPLA,EQ
2017-01-02,559.0,573.45,555.15,566.0,3986646,2256258231.2,125352,"3,67,8362,81,7215,38,5643,16,2002,28,521",565.25,566.424,CIPLA,EQ
2017-01-09,566.8,591.0,562.0,576.7,3673462,2116270223.4,119062,"2,94,5663,26,5383,70,4303,37,1751,66,721",576.75,576.036,CIPLA,EQ
